#t	Mdot	Mdisk	Rhot	Cirrout	H2R	Teffout	Tirrout	Qiir2Qvisout	Lx	mU	mB	mV	mR	mI	mJ	
#days	g/s	g	Rsun	float	float	K	K	float	erg/s	mag	mag	mag	mag	mag	mag
# Cirr=0
# F0=2e+38
# Mopt=0.5
# Mx=5
# Nx=1000
# Thot=0
# alpha=0.25
# boundcond=Teff
# colourfactor=1.7
# dir=.
# distance=10
# emax=12
# emin=1
# gaussmu=1
# gausssigma=0.25
# gridscale=log
# inclination=0
# initialcond=powerF
# irrfactortype=const
# kerr=0
# opacity=Kramers
# period=0.25
# powerorder=6
# prefix=freddi
# tau=0.25
# time=50
# --rout hadn't been specified, tidal radius 1.36395 Rsun was used
20.5	4.81745e+18	1.75363e+25	1.36395	0	0.0731972	8605.47	0	0	1.80511e+38	14.7762	15.8434	15.9878	16.0407	16.3845	16.2749
20.75	4.77761e+18	1.74334e+25	1.36395	0	0.0731043	8587.28	0	0	1.7886e+38	14.7813	15.8482	15.9922	16.0447	16.388	16.2781
21	4.73815e+18	1.73313e+25	1.36395	0	0.0730119	8569.19	0	0	1.77226e+38	14.7864	15.853	15.9965	16.0487	16.3915	16.2814
21.25	4.69908e+18	1.723e+25	1.36395	0	0.0729198	8551.18	0	0	1.75609e+38	14.7916	15.8577	16.0009	16.0526	16.395	16.2846
21.5	4.66039e+18	1.71296e+25	1.36395	0	0.0728281	8533.26	0	0	1.74008e+38	14.7967	15.8625	16.0053	16.0565	16.3985	16.2878
21.75	4.62208e+18	1.703e+25	1.36395	0	0.0727367	8515.43	0	0	1.72424e+38	14.8018	15.8673	16.0096	16.0605	16.402	16.291
22	4.58415e+18	1.69312e+25	1.36395	0	0.0726458	8497.69	0	0	1.70857e+38	14.8069	15.872	16.014	16.0644	16.4055	16.2942
22.25	4.5466e+18	1.68333e+25	1.36395	0	0.0725551	8480.03	0	0	1.69306e+38	14.812	15.8767	16.0183	16.0683	16.409	16.2974
22.5	4.50942e+18	1.67361e+25	1.36395	0	0.0724649	8462.46	0	0	1.67772e+38	14.817	15.8815	16.0227	16.0722	16.4125	16.3006
22.75	4.47261e+18	1.66397e+25	1.36395	0	0.072375	8444.97	0	0	1.66254e+38	14.8221	15.8862	16.027	16.0761	16.4159	16.3038
23	4.43617e+18	1.65441e+25	1.36395	0	0.0722854	8427.56	0	0	1.64752e+38	14.8272	15.8909	16.0313	16.08	16.4194	16.307
23.25	4.4001e+18	1.64493e+25	1.36395	0	0.0721962	8410.23	0	0	1.63266e+38	14.8322	15.8956	16.0356	16.0839	16.4229	16.3102
23.5	4.36439e+18	1.63553e+25	1.36395	0	0.0721074	8392.99	0	0	1.61796e+38	14.8373	15.9003	16.0399	16.0878	16.4263	16.3133
23.75	4.32904e+18	1.6262e+25	1.36395	0	0.0720188	8375.82	0	0	1.60342e+38	14.8423	15.905	16.0442	16.0917	16.4298	16.3165
24	4.29405e+18	1.61694e+25	1.36395	0	0.0719306	8358.73	0	0	1.58903e+38	14.8473	15.9097	16.0485	16.0956	16.4332	16.3197
24.25	4.25942e+18	1.60777e+25	1.36395	0	0.0718428	8341.72	0	0	1.5748e+38	14.8524	15.9144	16.0528	16.0994	16.4366	16.3228
24.5	4.22513e+18	1.59866e+25	1.36395	0	0.0717553	8324.79	0	0	1.56072e+38	14.8574	15.9191	16.0571	16.1033	16.4401	16.326
24.75	4.19119e+18	1.58963e+25	1.36395	0	0.0716681	8307.94	0	0	1.5468e+38	14.8624	15.9237	16.0614	16.1071	16.4435	16.3291
25	4.15759e+18	1.58067e+25	1.36395	0	0.0715812	8291.16	0	0	1.53302e+38	14.8674	15.9284	16.0656	16.111	16.4469	16.3322
25.25	4.12434e+18	1.57178e+25	1.36395	0	0.0714946	8274.46	0	0	1.51939e+38	14.8724	15.933	16.0699	16.1148	16.4503	16.3354
25.5	4.09142e+18	1.56297e+25	1.36395	0	0.0714084	8257.83	0	0	1.5059e+38	14.8773	15.9377	16.0742	16.1187	16.4538	16.3385
25.75	4.05883e+18	1.55422e+25	1.36395	0	0.0713225	8241.28	0	0	1.49257e+38	14.8823	15.9423	16.0784	16.1225	16.4572	16.3416
26	4.02658e+18	1.54555e+25	1.36395	0	0.0712369	8224.8	0	0	1.47937e+38	14.8873	15.947	16.0827	16.1263	16.4606	16.3447
